,Unnamed: 0,source,reference,translation,avg-score,z-score
101,101,"Pod prohlášením umělkyně na jedné ze stěn galerie volá Manningová svým obrovským podpisem (písmeno „i“ v příjmení je vytečkované srdcem) po konci„samočinného frakcionářství, jež se zakládá na pohlaví, rase, sexualitě a kultuře“.",under a statement from an artist on one of the gallery s walls  manning calls her huge signature  the letter  i  in the surname is dotted with the heart  after the end of  self inflicted fractionation based on gender  race  sexuality and culture  ,in an artist statement written on the gallery s wall  manning s super sized signature below it  the  i  in her last name dotted with a heart   called for an end to the  automatic factionalism that gender  race  sexuality  and culture have been the basis of  ,86.838585,0.7292865
102,102,"„A jakmile začnete ztrácet zaměstnance, přijdete o zákazníky.",and once you start losing staff  you lose customers ,and if you lose people  you re going to lose customers ,55.05079,-0.66381824
103,103,"Ve vozovnách a na některých střídacích místech mají zaměstnanci k dispozici tzv. sodobary, které vyrábějí chlazenou sodovku.",in the roadways and in some shooting locations  employees have available so called sodobars  which produce chilled soda ,at some depots and exchange points  workers also have access to so called  sodobars   which dispense cold soda ,61.822716,-0.3670376
104,104,Požár vznikl kvůli technické závadě v motorovém prostoru kombajnu.,the fire started because of a technical malfunction in the harvester s engine compartment ,the blaze was caused by a technical defect in the engine compartment of a combine harvester ,84.50398,0.6269722
105,105,K drobnému poškození došlo ve smyčce v Hostivaři.,the minor damage occurred in a loop in hostivar ,small damage occurred in a circuit in hostiva  ,89.40932,0.84194916
106,106,"I když se nedařilo, chodilo hodně lidí.",even though it wasn t going well  a lot of people were walking ,even when things were going badly  a lot of people would come ,80.53206,0.45290205
107,107,"Frančízu by mohly nastartovat momenty náhodného šílenství, jako třeba navrátivší se série „Seven Up“, dokud nedosáhne toho, co předpokládám, že bude logické rozuzlení: „Wet Hot American Summer: Twenty Years Later,“ kdy se v poslední scéně celá skupina vydá na premiéru „Léta k nepřežití“.",the franchise could kick start moments of random madness  like the resurgent series  seven up   until it reaches what i suppose will be a logical denouement   wet hot american summer  twenty years later   when  in the final scene  the entire group goes to the premiere of  summer to survive  ,it s the moments of random lunacy that might power this franchise on  like a kind of recursive  seven up   series  until it reaches what i assume will be its logical conclusion   wet hot american summer  twenty years later   whose last scene will have the gang going to see the movie premiere of  wet hot american summer  ,51.098503,-0.8370277
108,108,Spojené státy se rozpojují.,the united states is recognisable ,the united states are breaking apart ,64.74906,-0.23879007
109,109,"""Chci hrát příště lépe a teď, když jsem se zbavil trémy, to snad půjde,"" uvedl nadšený golfista, jenž už v minulosti hrál na turnajích celebrit i smíšených soutěžích pro amatéry a profesionály.",i want to play better next time  and now that i ve got rid of the training  i can do that   said the enthusiastic golfer  who has previously played in celebrity tournaments as well as mixed competitions for amateurs and professionals ,i want to play better next time  and now that i ve got rid of the nerves  it might work   said the enthusiastic golfer  who had played in celebrity tournaments in the past  as well as mixed amateur and professional competitions ,38.62371,-1.3837373
110,110,"Podle aktuálních čísel programu FBI k hlášení nenávistných činů došlo v roce 2015 v Missouri ke stovce případů nenávistného chování, což dosazuje stát na šestnácté místo mezi všemi státy.",according to current fbi program numbers to report hate crimes  there were hundreds of cases of hateful behavior in missouri in       putting the state in   th place among all states ,missouri recorded     hate crimes in       according to the latest figures from the fbi s hate crime reporting program  ranking the state at   th in the country in terms of the number of such violations ,55.069252,-0.6630091
111,111,"Násilí podkopává již tak pochybnou situaci v Afghánistánu a prezident USA Donald Trump zvažuje navýšení počtu amerických vojáků, kteří by měli pomáhat vojenským jednotkám a policistům v zemi.",the violence undermines an already dubious situation in afghanistan  and u s  president donald trump is considering an increase in the number of u s  troops who should assist military troops and police officers in the country ,the violence underlines the precarious security situation in afghanistan as us president donald trump weighs up whether to increase the number of us troops aiding the military and police in the country ,101.000496,1.3499342
112,112,Po dokončení prací je dinosaurus připraven k odhalení.,after completing the works  the dinosaur is ready to be discovered ,after all that hard work  the finished result is now ready to be unveiled ,87.72523,0.7681437
113,113,Alespoň tedy u nás.,at least with us ,at least for us ,18.438522,-2.268356
114,114,"Gobai tvrdí, že obyvatelé Paniai, stejně jako ostatní Papuánci, považují svůj hlas za „dluh“, jenž musí Jokowi splatit.",gobai argues that the residents of paniai  like other papuans  regard their vote as a  debt  that jokowi must repay ,gobai says the paniai people  like other papuans  consider their vote to jokowi as a  debt  he must repay ,65.81888,-0.1919052
115,115,Rozmohl se nám tady takový nešvar.,there s been such a mess ,a malady has spread here ,75.31705,0.22435343
116,116,"„Je obtížné spočítat počet obětí, protože k incidentům dochází každý týden,“ řekl Andreas Harsono, indonéský výzkumný pracovník organizace Human Rights Watch.",it s difficult to count the death toll because incidents occur every week   said andreas harsono  an indonesian research fellow at human rights watch ,it s difficult to count the number of victims as incidents happen every week   says andreas harsono  indonesia researcher for human rights watch ,82.35145,0.53263706
117,117,"Jak říká, několik let poté stále žije ve strachu.",as he says  a few years after that  he still lives in fear ,he says that years later  he still lives in fear ,77.174736,0.3057669
118,118,"Ministerstvo obrany, které jeho zpracování dostalo za úkol od vlády, si od něj slibuje, že se tak podaří zvýšit fyzickou zdatnost Čechů i jejich schopnosti, které by pak mohl stát využít při krizových situacích.",the ministry of defence  which has been tasked by the government  promises to increase the physical fitness of the czechs and their capabilities  which the state could then use in crisis situations ,the ministry of defence  which has been assigned the role by the government  promises to improve the physical fitness and capabilities of the czechs  so that they could then be used in crisis situations ,92.749565,0.988336
