,Unnamed: 0,source,reference,translation,avg-score,z-score
79,79,Guglielmi said it is unclear if the incident also occurred on July 27.,guglielmin mukaan on ep selv    jos tapaus sattui my s     hein kuuta ,guglielmin mukaan on ep selv    oliko uhri murhattu samana p iv n  vai aiemmin ,27.848604,-0.9943946
80,80,"""Roxxxy Gold has a personality which is matched as much as possible to your personality,"" the True Companion website enthuses.",roxxxy gold on persoonallisuus  joka vastaa mahdollisimman paljon persoonallisuuttasi   true companion  sivusto intoilee ,roxxxy goldin persoonallisuus mukautuu mahdollisimman t ydellisesti k ytt j n persoonallisuuteen   yhti n verkkosivuilla mainostetaan ,53.628365,0.21213071
81,81,"Outdoor swim schools in Imatra are held together by the ""Liikunta yhdistää (Exercise brings people together)"" project and the town of Imatra.",imatran uimakoulut j rjest v t yhdess   liikunta yhdist    exercise tuo ihmiset yhteen   projektin ja imatran kaupungin ,imatran rantauimakoulun j rjest v t yhteisty ss  liikunta yhdist    hanke ja imatran kaupunki ,55.51304,0.30033582
82,82,"""And if you lose people, you're going to lose customers.",ja jos menet t ihmisi   aiot menett   asiakkaita ,jos se menett   ty ntekij it   se menett   my s asiakkaita ,40.347992,-0.4094075
83,83,"Total trading in the stock exchange stood at EUR 469 million, of which Nokia accounted for EUR 67 million and Neste, which released news of its results this morning, made up EUR 59 million.",p rssin kokonaiskauppa oli     miljoonaa euroa  josta nokian osuus oli    miljoonaa euroa ja neste  joka julkisti aamulla tuloksensa  tienasi    miljoonaa euroa ,p rssin kokonaisvaihto ylsi     miljoonaan euroon  josta    miljoonaa oli nokiaa ja    miljoonaa aamun tulosjulkistaja nestett  ,57.019363,0.37083372
84,84,"The flight for the Made in America event counted toward the aircrew's training requirement for the month, an official said.",lento made in america  tapahtumaan laskettiin kohti miehist n koulutusvaatimusta kuukauden ajan  virkamies sanoi ,er  n virkailijan mukaan lennot made in america  tapahtumaan kuuluivat miehist n kuukausittaiseen koulutuskiinti  n ,69.13424,0.9378252
85,85,The local population is particularly enraged by tourists travelling on cruise ships.,paikallista v est   raivostuttavat erityisesti risteilyaluksilla matkustavat turistit ,paikallisten raivo kohdistuu erityisesti risteilyalusten edustamaan turismin muotoon ,65.74488,0.77919894
86,86,"The latest results of tests on asylum seekers in Sweden subjected to a new method of medically assessing their age show that over 80 percent tested were judged to be older than 18, but not everyone has faith in their accuracy.",ruotsin turvapaikanhakijoita koskevien testien viimeisimm t tulokset  joiden perusteella heid n ik ns  arvioitiin l  ketieteellisesti  osoittavat  ett  yli    prosenttia testatuista oli alle    vuotiaita  mutta kaikki eiv t usko niiden oikeellisuuteen ,ruotsin turvapaikanhakijoiden l  ketieteellisten ik testien uusimmat tulokset on julkistettu  uudella arviointimenetelm ll  toteutettujen testien tulokset paljastavat  ett  testatuista yli    prosentin m  ritettiin olevan yli    vuotiaita  kaikki eiv t kuitenkaan pid  testej  luotettavina ,72.84869,1.111666
87,87,"She has since asked to be reassigned from covering the government, concerned that her anger has hurt her objectivity.",h n on sen j lkeen pyyt nyt  ett  h net erotetaan hallituksesta  ja h n on huolissaan siit   ett  h nen vihansa on loukannut h nen objektiivisuuttaan ,h n on sittemmin pyyt nyt  ett  h net siirret  n pois hallitusta k sittelevist  jutuista  koska h n on huolissaan siit   ettei pysty vihaltaan olemaan objektiivinen ,23.113245,-1.2160153
88,88,"Paris Saint-Germain will not let up in their pursuit of Neymar after lodging a £189m offer to trigger his release clause, but did they warn Barcelona of the world-record raid three years ago?",paris saint germain ei anna periksi tavoitellessaan neymaria sen j lkeen  kun h n teki     miljoonan punnan tarjouksen vapauttamislausekkeen laukaisemiseksi  mutta varoivatko he barcelonaa kolmen vuoden takaisesta maailmanenn tyksest  ,paris saint germain ei luovu neymarin tavoittelusta maksettuaan     miljoonan punnan siirtosumman sopimuksen p  tt misest   mutta varoittiko psg barcelonaa enn tyksellisest  siirrosta kolme vuotta sitten ,14.331995,-1.626989
89,89,"As the pair posed for photos, Lomachenko manager Egis Klimas noted that a potential showdown between the fighters would be ""perfect sizing.""",kuten pari aiheuttaa kuvia  lomachenko manager egis klimas totesi  ett  mahdollinen suihkutus v lill  taistelijat olisi  t ydellinen sizing  ,kun kaksikko poseerasi valokuvaajille  lomat enkon manageri egis klimas huomautti  ett  miesten v linen ottelu olisi  kokojen suhteen t ydellinen  ,34.25528,-0.69455415
90,90,Neymar signs five-year agreement with PSG,neymar allekirjoittaa viisivuotisen sopimuksen psg n kanssa,neymar solminut viiden vuoden sopimuksen psg n kanssa,64.66284,0.7285582
91,91,FFP was conceived by Michel Platini after his election as UEFA president in 2007.,ffp n suunnitteli michel platini sen j lkeen  kun h net valittiin uefan puheenjohtajaksi vuonna      ,reilun pelin talouss  nn t laadittiin uefan puheenjohtajaksi vuonna      valitun ranskalaisen michel platinin aloitteesta ,49.755463,0.030874008
92,92,"Under an agreement with their late father, Colin - described by Paul as ""the major driving force and the dominant personality"" in the De Lutis family - owns about two-thirds of the company assets and Paul about one-third.",edesmenneen is ns  kanssa tehdyn sopimuksen mukaan colin   jota paul kuvaili de lutiksen perheen  suureksi ajajaksi ja hallitsevaksi persoonaksi    omistaa noin kaksi kolmasosaa yhti n omaisuudesta ja paul noin kolmanneksen ,perheen edesmenneen is n kanssa tehdyn sopimuksen mukaan colin omistaa noin kaksi kolmasosaa ja paul noin kolmasosan yhti n varallisuudesta  paul kuvaa is  ns   perheen kantavaksi voimaksi ja keskushahmoksi  ,30.047934,-0.8914632
93,93,"The companies are trying to avoid repeating the mistakes of Volkswagen, which covered up its use of so-called defeat devices that could adjust emissions to comply with regulations when a car was being tested, but ease back in normal driving conditions.",yhti t yritt v t v ltt   toistamasta volkswagenin virheit  ,yhti t yritt v t v ltt   volkswagenin virheet  volkswagen asensi autoihin huijauslaitteita  jotka pienensiv t p  st t s  nn sten mukaisiksi testeiss   tavallisessa ajossa p  st t olivat suurempia ,45.426804,-0.1717127
94,94,It maintained its forecast for growth of 1.8% in 2018.,se s ilytti ennusteensa     prosentin kasvusta vuonna      ,nyt se piti vuoden      kasvuennusteensa     prosentissa ,57.7325,0.40420935
95,95,He's worth about $1.59 billion.,h n on arvoltaan noin      miljardia dollaria ,h nen omaisuutensa arvo on noin      miljardia dollaria ,79.7303,1.4337343
96,96,"""Yea,"" one of the other black cast members quipped.",yea   er s toinen musta heitt j  kuittasi ,niinp    toinen mustaihoinen n yttelij  vahvistaa ,38.71778,-0.4857034
97,97,Jäppinen thinks that Itsensäpaljastelija draws a topical picture of young adults living in 100-year-old Finland.,j ppinen arvelee  ett  itsens pahoittaja piirt   ajankohtaisen kuvan     vuotiaassa suomessa asuvista nuorista aikuisista ,j ppinen uskoo  ett  itsens paljastelija piirt   ajankohtaista kuvaa satavuotiaassa suomessa el vist  nuorista aikuisista ,44.049248,-0.23618405
98,98,"Tommi, his spouse Riina and their two small children were driving on the highway near Keimolanportti in Vantaa towards Hämeenlinna.",tommi  h nen puolisonsa riina ja heid n kaksi pient  lastaan ajoivat moottoritiell  keimolanportin l hell  vantaalla kohti h meenlinnan keskustaa ,tommi  h nen avopuolisonsa riina ja pariskunnan kaksi pient  lasta ajoivat moottoritiell  keimolanportin kohdalla vantaalla h meenlinnan suuntaan ,69.51444,0.9556192
99,99,"""I welled up at just the thumbprint on the side of a letter, written by a double agent in the 1700s who was working for the Jacobites,"" he says.",i welled up juuri thumbprint puolella kirjeen  joka on kirjoittanut kaksinkertainen agentti      luvulla  joka oli ty skennellyt jacobites   h n sanoo ,liikutuin kyyneliin huomatessani kirjeess  peukalonj ljen  kirjeen oli kirjoittanut jakobiiteille ty skennellyt kaksoisagentti      luvulla   rhodes kertoo ,65.48018,0.7668106
100,100,"The St. Louis-area rapper was live-tweeting the death of Michael Brown, an unarmed black 18-year-old killed by a white police officer in Ferguson, Mo.",st  louisin alueen rappuk yt v ss  oli live twiittaus michael brownin kuolemasta  aseeton musta    vuotias surmasi valkoisen poliisin fergusonissa  mo kertoo ,k ytt j nimi kuuluu st  louisissa asuvalle r pp rille  joka twiittasi reaaliajassa michael brownin kuolemasta  valkoinen poliisi oli ampunut aseettoman    vuotiaan mustaihoisen brownin fergusonissa missourin osavaltiossa ,44.869446,-0.19779775
101,101,She is meant to be carrying the torch of liberty from the United States to the rest of the world.,h nen on tarkoitus kuljettaa vapauden torkkua yhdysvalloista muualle maailmaan ,h n vie vapauden soihtua yhdysvalloista muualle maailmaan ,65.467064,0.7661968
102,102,"Moreover, Ferrell's story reiterates and re-centers the role of black queer women in the broader Black Lives Matter movement.",lis ksi ferrellin tarina toistaa ja toistaa mustien queer naisten roolia laajemmassa black lives matter  liikkeess  ,lis ksi ferrellin tarina kertaa ja tuo uudelleen keski  n mustien queer naisten roolin laajemmassa black lives matter  liikkeess  ,41.893127,-0.3370932
103,103,Brooks is a 71-year-old former Georgia state congressman and lifelong civil rights activist.,brooks on    vuotias entinen georgian valtion kongressiedustaja ja elinik inen kansalaisoikeusaktivisti ,brooks on    vuotias kansalaisoikeusaktivisti ja entinen georgian kongressiedustaja ,72.72981,1.1061026
104,104,"Some of the stories in the collection use the castle as a jumping-off point to delve more broadly into English history, including The Labourer, which follows a man who leaves the newly built castle to join the 1381 Peasants' Revolt.",jotkut tarinat kokoelma k ytt   linna kuin hyppy off kohta delve laajemmin osaksi englanti historiaa  mukaan lukien the labourer  joka seuraa mies  joka l htee  skett in rakennettu linna liitty       peasants  revolt ,osa kirjan tarinoista etenee linnasta englannin historiaan  kuten the labourer  se kertoo miehest   joka liittyy pian linnan valmistumisen j lkeen englannin talonpoikaiskapinaan vuonna      ,45.280807,-0.1785455
105,105,"Alan K. Cubbage, the vice president for university relations, said in an emailed statement that Lathem is now on administrative leave and has been banned from entering Northwestern University campuses.",yliopistojen suhteista vastaava varapuheenjohtaja alan k  cubbage sanoi em nn idyss  lausunnossaan  ett  lahe on nyt hallintovapaalla ja h nt  on kielletty saapumasta northwestern yliopiston leirint alueelle ,yliopiston yhteiskuntasuhteista vastaava vararehtori alan k  cubbage totesi s hk postitse l hett m ss  n lausunnossa  ett  lathem on nyt hallinnollisella vapaalla ja h nelt  on kielletty p  sy northwestern yliopiston kampuksille ,66.24563,0.8026346
106,106,A little more than ten per cent thought that the most important factor would be to create better paying jobs for young people.,hieman yli kymmenen prosenttia oli sit  mielt   ett  t rkein tekij  olisi parempien maksullisten ty paikkojen luominen nuorille ,reilun kymmenenneksen mielest  t rkeint  olisi luoda nuorille paremmin palkattuja ty paikkoja ,61.210236,0.56697184
107,107,"It's a business model and opportunity that has the approval of venture capital investors, who have propped up both start-ups.",se on liiketoimintamalli ja mahdollisuus  joka on hyv ksynyt p  omasijoittajat  jotka ovat p nkitt neet molemmat startup yrityksi  ,se on p  omasijoittajien hyv ksym  liiketoimintamalli ja mahdollisuus  sek  glintill  ett  convercentilla on tukenaan p  omasijoittajia ,47.302086,-0.08394712
108,108,Building system supplier Uponor completed its plant building and real estate acquisition in Hutchinson in the United States.,rakennusj rjestelm toimittaja uponor sai valmiiksi tehtaan rakentamisen ja kiinteist hankinnan hutchinsonissa yhdysvalloissa ,talotekniikkayhti  uponor on saanut p  t kseen tehdasrakennus  ja kiinteist hankintansa hutchinsonissa yhdysvalloissa ,71.15483,1.0323914
109,109,Snowboarder Enni Rukajärvi finished second in big air in a World Cup competition in Colorado.,snowboarder enni rukaj rvi j i toiseksi big airissa maailmancupin kilpailussa coloradossa ,lumilautailija enni rukaj rvi on sijoittunut toiseksi big air  kisassa yhdysvaltain coloradossa ,30.76407,-0.8579471
110,110,Employees want to feel that they're accepted and valued and that they're giving their time to a company with a positive mission.,ty ntekij t haluavat tuntea  ett  heid t hyv ksyt  n ja arvostetaan ja ett  he antavat aikaansa yritykselle  jolla on my nteinen teht v  ,ty ntekij t haluavat tuntea  ett  heid t hyv ksyt  n ja heit  arvostetaan ja ett  he antavat aikaansa aidosti hy dylliselle yritykselle ,45.369316,-0.17440319
111,111,"About 1,000 young Papuan men, women and children gathered on a soccer field in front of the local police station and military command center to demand justice.",noin       nuorta papuan miest   naista ja lasta ker  ntyi jalkapallokent lle paikallisen poliisiaseman ja sotilaskomentokeskuksen eteen vaatimaan oikeutta ,noin tuhat papualaista   nuoria miehi  ja naisia sek  lapsia   kokoontui jalkapallokent lle paikallisen poliisiaseman ja armeijan komentokeskuksen eteen vaatimaan oikeutta ,11.105658,-1.7779856
112,112,The reason was my Finnish opponent.,syyn  oli suomalaisvastustaja ,syy oli suomalaisen vastustajani ,66.175545,0.79935455
113,113,"""The Peasants' Revolt started in that area and I thought, a riot is a good place to start.",peasants  revolt alkoi tuolla alueella ja ajattelin  mellakka on hyv  paikka aloittaa ,englannin talonpoikaiskapina alkoi samalla alueella  ja tuli mieleen  ett  kapina voi alkaa mellakasta ,48.9271,-0.007894357
114,114,"Bringing horses, babies and an army of vans, they have returned after being kicked out only in May, undeterred by a moat dug by the council to prevent their incursions.",hevosille  vauvoille ja pakettiautojen armeijalle he ovat palanneet sen j lkeen  kun heid t potkittiin ulos vasta toukokuussa ,heid t ajettiin pois alueelta toukokuussa  mutta he onnistuivat ylitt m  n kunnan kulkuesteeksi kaivattaman vallihaudan  he toivat mukanaan lapsia  hevosia ja pakettiautojen armeijan ,12.775193,-1.6998494
115,115,"""My Italian heritage dictates that family is the most important priority,"" he wrote.",italialaisen perinn n mukaan perhe on t rkein prioriteetti   h n kirjoitti ,italialaisten perinteidemme mukaisesti perhe on minulle t rkein   colin toteaa lausunnossaan ,62.159317,0.61139005
